City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
298,Remedios,CU,2021-09-17 00:10:04,22.4947,-79.5458,72.52,74,41,2.64
299,Nador,MA,2021-09-17 00:10:04,35.174,-2.9287,68.25,83,0,0.0
300,Nampula,MZ,2021-09-17 00:10:05,-15.1165,39.2666,68.05,88,17,5.88
301,Gornopravdinsk,RU,2021-09-17 00:10:05,60.05,69.9,41.36,95,100,6.62
302,Cockburn Town,TC,2021-09-17 00:10:05,21.4612,-71.1419,83.14,79,27,16.42
303,Thanh Hoa,VN,2021-09-17 00:10:05,19.8,105.7667,78.94,92,100,1.83
304,Rio Gallegos,AR,2021-09-17 00:10:06,-51.6226,-69.2181,41.05,93,40,4.61
305,Ankazoabo,MG,2021-09-17 00:10:06,-22.2833,44.5167,66.04,55,1,2.77
306,Sao Geraldo Do Araguaia,BR,2021-09-17 00:10:06,-6.4006,-48.555,84.29,44,61,2.24
307,Upington,ZA,2021-09-17 00:10:07,-28.4478,21.2561,47.46,30,2,8.77
308,Parintins,BR,2021-09-17 00:10:07,-2.6283,-56.7358,77.61,74,61,1.54
309,Port Keats,AU,2021-09-17 00:10:07,-14.25,129.55,85.41,59,17,5.1
310,Venado Tuerto,AR,2021-09-17 00:10:08,-33.7456,-61.9688,53.76,50,0,9.44
311,Mizdah,LY,2021-09-17 00:10:08,31.4451,12.9801,71.22,41,0,6.29
312,Ziro,IN,2021-09-17 00:10:08,27.6333,93.8333,56.79,95,98,2.1
313,Ilembula,TZ,2021-09-17 00:10:08,-8.9,34.5833,61.86,81,44,9.42
314,Gap,FR,2021-09-17 00:10:08,44.6667,6.0,45.07,96,99,4.99
315,Fairbanks,US,2021-09-17 00:10:05,64.8378,-147.7164,55.36,51,75,4.61
316,Dwarka,IN,2021-09-17 00:10:09,22.2394,68.9678,81.45,87,86,14.41
317,Tezu,IN,2021-09-17 00:10:09,27.9167,96.1667,72.86,95,100,3.4
318,Ola,RU,2021-09-17 00:10:09,59.5833,151.2833,54.21,70,3,4.47
319,Eyl,SO,2021-09-17 00:10:09,7.9803,49.8164,77.4,84,39,17.81
320,Qaqortoq,GL,2021-09-17 00:10:10,60.7167,-46.0333,37.9,71,100,4.52
321,Bela,IN,2021-09-17 00:10:10,25.9333,81.9833,75.38,96,100,8.77
322,Touros,BR,2021-09-17 00:10:10,-5.1989,-35.4608,77.2,82,0,17.29
323,Rabo De Peixe,PT,2021-09-17 00:10:10,37.8,-25.5833,69.31,83,20,2.3
324,Raigarh,IN,2021-09-17 00:10:11,21.9,83.4,74.01,91,100,1.83
325,Puerto Escondido,MX,2021-09-17 00:10:11,15.85,-97.0667,83.23,57,75,0.0
326,Pimentel,PE,2021-09-17 00:10:11,-6.8367,-79.9342,62.82,85,58,17.36
327,Tazovskiy,RU,2021-09-17 00:05:32,67.4667,78.7,39.61,90,94,13.27
328,Tombouctou,ML,2021-09-17 00:10:12,20.0,-3.0,92.37,27,84,9.26
329,Livingston,GB,2021-09-17 00:10:12,55.9029,-3.5226,60.12,82,20,8.05
330,Road Town,VG,2021-09-17 00:09:07,18.4167,-64.6167,82.2,76,10,14.16
331,Lakselv,NO,2021-09-17 00:10:12,70.0513,24.9718,40.82,70,20,11.5
332,Ust-Koksa,RU,2021-09-17 00:10:12,50.2696,85.6108,44.1,64,47,1.7
333,Dandong,CN,2021-09-17 00:08:58,40.1292,124.3947,68.25,83,100,8.05
334,Kangaatsiaq,GL,2021-09-17 00:10:12,68.3065,-53.4641,32.54,68,18,6.67
335,Nouadhibou,MR,2021-09-17 00:10:13,20.931,-17.0347,72.75,78,1,20.2
336,Constitucion,CL,2021-09-17 00:10:13,-35.3333,-72.4167,50.95,87,0,13.44
337,Lompoc,US,2021-09-17 00:08:19,34.6391,-120.4579,72.57,74,1,11.5
338,Kushiro,JP,2021-09-17 00:10:13,42.975,144.3747,59.18,67,100,11.99
339,Barranca,PE,2021-09-17 00:10:13,-10.75,-77.7667,60.57,83,9,10.33
340,Sharan,RU,2021-09-17 00:10:14,54.8167,54.0,43.09,85,100,13.65
341,Avera,US,2021-09-17 00:08:52,33.194,-82.5271,75.07,94,98,5.66
342,Catamarca,AR,2021-09-17 00:10:14,-28.4696,-65.7852,62.58,30,0,14.54
343,Henties Bay,NA,2021-09-17 00:10:14,-22.116,14.2845,52.86,90,9,2.37
344,Boa Vista,BR,2021-09-17 00:10:14,2.8197,-60.6733,79.61,69,42,2.98
345,Olinda,BR,2021-09-17 00:10:15,-8.0089,-34.8553,76.15,81,8,14.72
346,Pacific Grove,US,2021-09-17 00:10:15,36.6177,-121.9166,73.76,84,75,5.99
347,Porto Walter,BR,2021-09-17 00:10:15,-8.2686,-72.7439,71.02,98,86,3.18
348,Yenagoa,NG,2021-09-17 00:10:15,4.9247,6.2642,75.76,94,99,3.36
349,Sangmelima,CM,2021-09-17 00:10:16,2.9333,11.9833,67.89,99,99,2.91
350,Coruripe,BR,2021-09-17 00:05:58,-10.1256,-36.1756,73.78,87,20,12.17
351,Palmerston,AU,2021-09-17 00:05:59,-12.486,130.9833,84.92,63,78,10.02
352,Ahipara,NZ,2021-09-17 00:10:16,-35.1667,173.1667,57.43,86,97,13.13
353,Port Lincoln,AU,2021-09-17 00:10:16,-34.7333,135.8667,63.84,50,5,20.02
354,Mecca,SA,2021-09-17 00:10:17,21.4267,39.8261,82.9,46,100,4.68
355,Tiarei,PF,2021-09-17 00:10:17,-17.5333,-149.3333,84.22,72,15,20.04
356,Awbari,LY,2021-09-17 00:10:17,26.5921,12.7805,76.89,23,0,7.96
357,Zemetchino,RU,2021-09-17 00:10:17,53.4973,42.6163,45.95,72,100,3.76
358,Kachiry,KZ,2021-09-17 00:10:17,53.0675,76.1036,62.76,31,97,12.19
359,Athabasca,CA,2021-09-17 00:06:15,54.7169,-113.2854,53.35,38,95,13.51
360,Paita,PE,2021-09-17 00:10:18,-5.0892,-81.1144,65.01,83,26,16.91
361,Penzance,GB,2021-09-17 00:10:18,50.1186,-5.5371,61.48,90,100,14.12
362,Meadow Lake,US,2021-09-17 00:07:43,34.8014,-106.5436,90.82,11,4,16.62
363,Alyangula,AU,2021-09-17 00:10:18,-13.8483,136.4192,80.85,62,14,11.72
364,Faanui,PF,2021-09-17 00:10:19,-16.4833,-151.75,79.14,69,5,21.03
365,Ust-Kuyga,RU,2021-09-17 00:10:19,70.0167,135.6,41.88,89,100,5.66
366,Husavik,IS,2021-09-17 00:06:56,66.0449,-17.3389,53.44,81,100,13.4
367,Dunedin,NZ,2021-09-17 00:10:19,-45.8742,170.5036,44.49,57,95,6.76
368,Nerchinskiy Zavod,RU,2021-09-17 00:10:19,51.3088,119.61,49.42,74,15,8.05
369,Coihaique,CL,2021-09-17 00:07:57,-45.5752,-72.0662,42.75,93,75,5.46
370,Aklavik,CA,2021-09-17 00:10:19,68.2191,-135.0107,55.53,56,6,10.51
371,Vanavara,RU,2021-09-17 00:10:20,60.34,102.2797,33.12,93,42,2.73
372,Champerico,GT,2021-09-17 00:05:26,14.3,-91.9167,82.35,78,73,4.85
373,Troitsko-Pechorsk,RU,2021-09-17 00:10:20,62.7084,56.1964,35.11,92,87,6.89
374,Khani,GE,2021-09-17 00:10:20,41.9563,42.9566,58.57,99,96,3.29
375,Haapiti,PF,2021-09-17 00:10:20,-17.5667,-149.8667,83.93,68,0,18.79
376,Aitape,PG,2021-09-17 00:10:21,-3.1374,142.3475,81.68,73,96,4.47
377,Japura,ID,2021-09-17 00:10:21,-0.3167,102.35,74.82,96,44,1.88
378,Nicoya,CR,2021-09-17 00:10:21,10.1483,-85.452,76.15,91,94,2.17
379,Kapoeta,SS,2021-09-17 00:10:21,4.7717,33.5903,76.51,66,88,4.79
380,Karakol,KG,2021-09-17 00:10:22,42.4907,78.3936,52.11,47,4,3.83
381,Aracati,BR,2021-09-17 00:10:22,-4.5617,-37.7697,80.15,77,17,14.16
382,Mayo,US,2021-09-17 00:10:22,38.8876,-76.5119,74.95,91,90,10.0
383,Saint-Pierre,RE,2021-09-17 00:10:22,-21.3393,55.4781,69.44,67,0,4.61
384,Mishkino,RU,2021-09-17 00:10:23,55.3389,63.9175,41.83,72,66,14.58
385,Morehead,US,2021-09-17 00:09:14,37.2711,-87.1764,79.84,80,1,0.0
386,Buraydah,SA,2021-09-17 00:10:23,26.326,43.975,80.58,22,18,15.41
387,Qasigiannguit,GL,2021-09-17 00:10:23,68.8193,-51.1922,21.45,80,1,3.06
388,Mount Gambier,AU,2021-09-17 00:10:24,-37.8333,140.7667,62.92,50,64,18.9
389,Hoima,UG,2021-09-17 00:10:24,1.4356,31.3436,62.35,93,96,3.0
390,Pevek,RU,2021-09-17 00:10:24,69.7008,170.3133,31.23,75,100,19.06
391,Lerwick,GB,2021-09-17 00:10:25,60.1545,-1.1494,57.2,95,95,16.46
392,Tuatapere,NZ,2021-09-17 00:10:25,-46.1333,167.6833,45.82,57,24,6.69
393,Gramado,BR,2021-09-17 00:10:25,-29.3786,-50.8739,51.87,88,91,3.0
394,Konya,TR,2021-09-17 00:10:25,38.1667,32.5,54.88,79,81,5.01
395,Touba,CI,2021-09-17 00:10:26,8.2833,-7.6833,70.09,95,35,2.51
396,Port Hardy,CA,2021-09-17 00:07:18,50.6996,-127.4199,53.15,78,100,8.7
397,Saldanha,ZA,2021-09-17 00:10:26,-33.0117,17.9442,53.91,74,0,17.16
398,Fare,PF,2021-09-17 00:10:26,-16.7,-151.0167,78.82,69,1,19.82
399,Tukrah,LY,2021-09-17 00:10:27,32.5341,20.5791,76.01,71,0,8.81
400,Itoman,JP,2021-09-17 00:10:27,26.1247,127.6694,83.17,92,40,1.14
401,Padang,ID,2021-09-17 00:10:27,-0.9492,100.3543,73.45,84,33,4.32
402,Naryan-Mar,RU,2021-09-17 00:10:27,67.6713,53.087,41.05,67,100,11.9
403,Jiaozuo,CN,2021-09-17 00:10:28,35.2397,113.2331,68.59,90,100,1.99
404,Boyolangu,ID,2021-09-17 00:10:28,-8.1181,111.8935,77.16,86,65,6.53
405,Puerto Del Rosario,ES,2021-09-17 00:10:28,28.5004,-13.8627,74.95,73,7,12.66
406,Leningradskiy,RU,2021-09-17 00:09:30,69.3833,178.4167,30.99,76,91,7.81
407,Natal,BR,2021-09-17 00:10:28,-5.795,-35.2094,76.71,80,2,13.76
408,Muisne,EC,2021-09-17 00:10:29,0.6,-80.0333,74.61,88,94,6.31
409,Saint Johnsbury,US,2021-09-17 00:10:29,44.4192,-72.0151,64.06,87,1,0.0
410,Westport,US,2021-09-17 00:06:13,41.1415,-73.3579,73.8,89,90,8.01
411,Kristiansund,NO,2021-09-17 00:10:29,63.1115,7.732,54.25,94,75,0.0
412,Nasriganj,IN,2021-09-17 00:09:08,25.05,84.3333,76.78,90,100,5.37
413,San Pedro,PH,2021-09-17 00:10:29,14.35,121.0167,82.09,78,96,3.8
414,Chardara,KZ,2021-09-17 00:10:30,41.2547,67.9692,66.02,39,0,4.65
415,Kuching,MY,2021-09-17 00:08:18,1.55,110.3333,75.42,94,40,2.3
416,Asau,RO,2021-09-17 00:07:17,46.4333,26.4,66.76,84,95,4.92
417,Batagay-Alyta,RU,2021-09-17 00:10:30,67.8006,130.4114,38.35,94,100,6.49
418,Jacksonville,US,2021-09-17 00:08:37,30.3322,-81.6556,79.09,92,90,8.05
419,Miri,MY,2021-09-17 00:10:30,4.4148,114.0089,78.1,76,77,2.1
420,Oktyabrskoye,RU,2021-09-17 00:10:30,43.0645,44.7417,55.54,62,93,8.95
421,Torbay,CA,2021-09-17 00:05:46,47.6666,-52.7314,63.57,92,75,12.66
422,Oranjemund,NA,2021-09-17 00:10:31,-28.55,16.4333,55.35,65,5,11.39
423,Lodwar,KE,2021-09-17 00:10:31,3.1191,35.5973,85.19,43,90,9.19
424,Adrar,MR,2021-09-17 00:06:40,20.5022,-10.0711,96.49,18,100,7.78
425,Zabol,AF,2021-09-17 00:10:31,32.25,67.25,62.67,15,0,4.9
426,Kaduna,NG,2021-09-17 00:10:31,10.5222,7.4383,68.85,91,100,1.05
427,Madocsa,HU,2021-09-17 00:10:32,46.6879,18.9579,71.98,68,100,6.67
428,Narsaq,GL,2021-09-17 00:09:04,60.9167,-46.05,37.62,74,100,4.5
429,Vao,NC,2021-09-17 00:10:32,-22.6667,167.4833,68.7,61,0,15.48
430,Kichera,RU,2021-09-17 00:10:32,55.9375,110.0997,40.75,73,29,3.6
431,Conceicao Do Rio Verde,BR,2021-09-17 00:10:32,-21.8808,-45.0853,66.94,86,63,8.3
432,Ketchikan,US,2021-09-17 00:10:33,55.3422,-131.6461,48.67,93,90,18.41
433,Princeton,US,2021-09-17 00:10:33,25.5384,-80.4089,82.42,85,1,3.44
434,Camabatela,AO,2021-09-17 00:10:33,-8.1881,15.375,63.73,89,99,6.93
435,Conceicao Do Araguaia,BR,2021-09-17 00:10:33,-8.2578,-49.2647,81.99,44,29,2.95
436,Muravlenko,RU,2021-09-17 00:10:34,63.7898,74.523,39.18,96,100,22.75
437,Victor Harbor,AU,2021-09-17 00:07:15,-35.5667,138.6167,73.47,46,27,1.01
438,Kamenka,RU,2021-09-17 00:10:34,51.3223,42.7678,41.79,82,18,2.75
439,Sechura,PE,2021-09-17 00:10:34,-5.5569,-80.8222,66.18,76,10,17.29
440,Esperance,AU,2021-09-17 00:10:34,-33.8667,121.9,48.04,74,98,18.75
441,Vardo,NO,2021-09-17 00:10:35,70.3705,31.1107,43.59,71,18,9.93
442,Laramie,US,2021-09-17 00:08:47,41.3114,-105.5911,78.73,18,20,5.01
443,Severo-Yeniseyskiy,RU,2021-09-17 00:10:35,60.3725,93.0408,39.81,85,100,8.1
444,Luino,IT,2021-09-17 00:10:35,46.0019,8.7451,65.95,96,90,1.14
445,Xinan,CN,2021-09-17 00:10:36,26.72,119.8556,78.84,81,6,3.69
446,Nishihara,JP,2021-09-17 00:10:36,26.1842,127.7558,82.45,91,75,9.22
447,Sikonge,TZ,2021-09-17 00:10:36,-5.6333,32.7667,77.56,44,93,3.83
448,Breaza,RO,2021-09-17 00:10:36,45.1833,25.6667,65.3,82,68,3.78
449,Ouadda,CF,2021-09-17 00:10:37,8.0777,22.4007,66.51,98,76,4.88
450,Tomatlan,MX,2021-09-17 00:10:37,19.9333,-105.25,79.59,93,99,2.82
451,Wamba,NG,2021-09-17 00:09:20,8.9333,8.6,71.42,94,98,2.37
452,Tobermory,CA,2021-09-17 00:10:37,45.2501,-81.6665,61.3,65,0,9.26
453,Appleton,US,2021-09-17 00:10:37,44.2619,-88.4154,73.49,59,1,4.0
454,Oruro,BO,2021-09-17 00:10:38,-17.9833,-67.15,51.44,54,77,14.9
455,Darhan,MN,2021-09-17 00:10:38,49.4867,105.9228,53.15,75,97,5.14
456,Palana,RU,2021-09-17 00:10:38,59.1167,159.9667,46.6,81,100,10.6
457,Zvishavane,ZW,2021-09-17 00:10:38,-20.3267,30.0665,68.38,51,71,2.71
458,Tevaitoa,PF,2021-09-17 00:08:15,-16.7833,-151.5,78.8,70,2,20.22
459,Teya,RU,2021-09-17 00:10:39,60.3778,92.6267,41.83,91,100,4.83
460,Udachnyy,RU,2021-09-17 00:10:39,66.4167,112.4,34.38,85,43,16.91
461,Bougouni,ML,2021-09-17 00:10:39,11.417,-7.479,72.64,89,36,2.51
462,Babushkin,RU,2021-09-17 00:10:40,51.7122,105.8647,51.39,79,90,2.55
463,Beyla,GN,2021-09-17 00:10:40,8.6833,-8.6333,67.71,97,42,3.0
464,Kibondo,TZ,2021-09-17 00:10:40,-3.5864,30.7203,66.56,74,89,2.89
465,Dzilam Gonzalez,MX,2021-09-17 00:10:41,21.2833,-88.9333,85.32,68,85,5.97
466,Alexandria,EG,2021-09-17 00:10:41,31.2156,29.9553,77.47,60,0,16.89
467,Fort Nelson,CA,2021-09-17 00:08:32,58.8053,-122.7002,58.71,35,39,5.68
468,Mattawa,US,2021-09-17 00:10:41,46.7379,-119.9028,70.72,17,3,6.51
469,Binabalian,PH,2021-09-17 00:10:42,16.4202,119.9279,81.57,80,100,5.86
470,Meru,KE,2021-09-17 00:10:42,0.0463,37.6559,59.95,84,72,2.06
471,Itaqui,BR,2021-09-17 00:10:42,-29.1253,-56.5531,58.23,74,18,11.68
472,Diamantino,BR,2021-09-17 00:10:42,-14.4086,-56.4461,86.58,33,56,2.66
473,Dingle,PH,2021-09-17 00:10:43,10.9995,122.6711,78.01,89,100,4.65
474,Nieves,PH,2021-09-17 00:10:43,15.3274,120.9485,79.32,82,99,2.19
475,Raudeberg,NO,2021-09-17 00:10:43,61.9875,5.1352,54.19,96,94,7.54
476,Uvat,RU,2021-09-17 00:10:44,59.1433,68.8953,38.28,98,81,7.07
477,Lata,PT,2021-09-17 00:10:44,40.1629,-8.3327,65.05,98,8,2.06
478,Zhigansk,RU,2021-09-17 00:07:29,66.7697,123.3711,43.38,64,99,11.65
479,Maple Creek,CA,2021-09-17 00:10:44,49.9168,-109.4848,57.74,25,64,19.6
480,Kavieng,PG,2021-09-17 00:10:44,-2.5744,150.7967,82.94,71,65,10.45
481,Namibe,AO,2021-09-17 00:10:45,-15.1961,12.1522,60.58,90,21,6.17
482,Birao,CF,2021-09-17 00:10:45,10.2849,22.7882,73.94,88,54,5.14
483,Urumqi,CN,2021-09-17 00:10:45,43.801,87.6005,65.35,34,0,4.47
484,Obuasi,GH,2021-09-17 00:10:45,6.206,-1.6619,72.82,96,63,1.86
485,Graaff-Reinet,ZA,2021-09-17 00:10:46,-32.2522,24.5308,44.92,80,63,4.45
486,Codrington,AU,2021-09-17 00:10:46,-38.2667,141.9667,62.15,61,76,24.11
487,Zhezkazgan,KZ,2021-09-17 00:10:46,47.8043,67.7144,63.88,34,41,8.57
488,Alghero,IT,2021-09-17 00:10:46,40.5589,8.3181,71.69,100,40,3.44
489,Lima,PE,2021-09-17 00:07:00,-12.0432,-77.0282,58.14,82,90,8.05
490,Hue,VN,2021-09-17 00:08:10,16.4667,107.6,77.11,88,20,1.14
491,Khowst,AF,2021-09-17 00:10:47,33.3833,69.8833,74.61,51,0,2.06
492,Luwuk,ID,2021-09-17 00:07:20,-0.9516,122.7875,75.74,88,100,2.82
493,Olafsvik,IS,2021-09-17 00:10:47,64.8945,-23.7142,45.3,81,89,19.24
494,Paoua,CF,2021-09-17 00:10:47,7.2427,16.4406,69.64,95,100,3.94
495,Vestmannaeyjar,IS,2021-09-17 00:10:48,63.4427,-20.2734,50.88,88,100,19.82
496,Lazurne,UA,2021-09-17 00:10:48,46.084,32.5295,64.15,47,0,3.02
497,Pacifica,US,2021-09-17 00:10:48,37.6138,-122.4869,78.75,80,20,5.01
498,Yanliang,CN,2021-09-17 00:10:49,34.6592,109.2292,64.92,97,100,0.54
499,Maceio,BR,2021-09-17 00:10:49,-9.6658,-35.7353,75.7,82,8,12.75
500,Nueve De Julio,AR,2021-09-17 00:10:49,-35.4444,-60.8831,55.67,66,0,8.59
501,Jasper,US,2021-09-17 00:10:49,37.2001,-94.3502,86.23,50,20,1.01
502,Aras,ES,2021-09-17 00:10:50,42.5617,-2.356,54.05,94,0,0.0
503,Obregon,NI,2021-09-17 00:10:50,11.9566,-85.9636,78.73,87,70,2.17
504,Alice Springs,AU,2021-09-17 00:10:50,-23.7,133.8833,81.95,18,0,14.97
505,Hof,DE,2021-09-17 00:10:50,50.3167,11.9167,55.45,89,66,7.0
506,San Andres,CO,2021-09-17 00:10:51,12.5847,-81.7006,84.22,79,75,6.91
507,Brewster,US,2021-09-17 00:07:56,41.3973,-73.6171,72.19,88,90,5.75
508,Borovskoy,KZ,2021-09-17 00:10:51,53.8,64.15,38.93,73,14,8.14
509,Chabahar,IR,2021-09-17 00:10:51,25.2919,60.643,82.04,73,5,4.99
510,Sao Jose Da Coroa Grande,BR,2021-09-17 00:10:52,-8.8978,-35.1478,75.81,82,4,11.16
511,Nizhniy Kuranakh,RU,2021-09-17 00:10:52,58.8353,125.4869,37.45,99,100,10.22
512,Ampanihy,MG,2021-09-17 00:10:52,-24.7,44.75,63.84,82,0,3.62
513,Chibombo,ZM,2021-09-17 00:10:53,-14.6569,28.0706,68.85,27,36,4.94
514,Mattru,SL,2021-09-17 00:10:53,7.6244,-11.8332,72.36,98,93,2.59
515,Abnub,EG,2021-09-17 00:10:53,27.2696,31.1511,74.89,56,0,16.02
516,Ambunti,PG,2021-09-17 00:10:54,-4.2365,142.8448,81.27,77,87,1.43
517,Mezen,RU,2021-09-17 00:06:17,65.8522,44.24,37.78,91,100,9.28
518,Barabai,ID,2021-09-17 00:10:54,-2.5833,115.3833,75.78,90,99,0.63
519,Eureka,US,2021-09-17 00:10:16,40.8021,-124.1637,62.13,69,2,5.01
520,Coari,BR,2021-09-17 00:10:54,-4.085,-63.1414,80.85,65,50,2.93
521,Kondopoga,RU,2021-09-17 00:10:54,62.2057,34.2614,38.23,90,94,5.28
522,Kirakira,SB,2021-09-17 00:10:55,-10.4544,161.9205,83.21,73,25,12.08
523,Nsanje,MW,2021-09-17 00:10:55,-16.92,35.262,75.74,64,11,4.52
524,Ghanzi,BW,2021-09-17 00:10:55,-21.5667,21.7833,58.21,22,2,13.69
525,Poum,NC,2021-09-17 00:10:55,-20.2333,164.0167,70.47,56,22,17.31
526,Baruun-Urt,MN,2021-09-17 00:08:42,46.6806,113.2792,56.5,55,70,8.41
527,Shingu,JP,2021-09-17 00:09:29,33.7333,135.9833,75.9,88,100,5.99
528,Severnyy,RU,2021-09-17 00:10:56,50.677,36.5532,46.44,66,0,4.47
529,Mersing,MY,2021-09-17 00:10:56,2.4312,103.8405,78.69,85,14,3.62
530,Kawambwa,ZM,2021-09-17 00:10:56,-9.7915,29.0791,68.13,64,41,2.68
531,Udarnyy,RU,2021-09-17 00:10:57,54.3409,42.8611,43.34,66,100,3.69
532,Capitan Bado,PY,2021-09-17 00:10:57,-23.2667,-55.5333,70.03,88,68,5.23
533,Rancho Palos Verdes,US,2021-09-17 00:06:44,33.7445,-118.387,83.93,76,23,7.0
534,Saquena,PE,2021-09-17 00:10:57,-4.6667,-73.5167,71.6,99,80,2.8
535,Aginskoye,RU,2021-09-17 00:10:57,51.1,114.53,50.45,72,33,6.82
536,Dulce Nombre De Culmi,HN,2021-09-17 00:10:58,15.1,-85.5333,77.11,71,96,3.2
537,Caravelas,BR,2021-09-17 00:10:58,-17.7125,-39.2481,72.23,85,0,4.65
538,Chitipa,MW,2021-09-17 00:10:58,-9.7024,33.2697,63.18,75,14,5.44
539,Nagato,JP,2021-09-17 00:10:59,34.3833,131.2,76.89,86,100,23.2
540,Asosa,ET,2021-09-17 00:10:59,10.0667,34.5333,61.39,92,98,3.06
541,Bestobe,KZ,2021-09-17 00:10:59,52.4994,73.0975,58.96,58,80,10.16
542,Parambu,BR,2021-09-17 00:10:59,-6.2111,-40.6944,83.08,29,59,6.98
543,Amsterdam,NL,2021-09-17 00:11:00,52.374,4.8897,60.89,93,12,1.01
